asm_regs_edx,asm_regs_esi,asm_regs_es,asm_regs_fs,asm_regs_ds,asm_regs_ss,asm_regs_gs,asm_regs_cs,asm_regs_ah,asm_regs_al,asm_regs_ax,asm_regs_bh,asm_regs_bl,asm_regs_bx,asm_regs_ch,asm_regs_cl,asm_regs_cx,asm_regs_dh,asm_regs_dl,asm_regs_dx,asm_regs_eax,asm_regs_ebp,asm_regs_ebx,asm_regs_ecx,asm_regs_edi,asm_regs_esp
116,72,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,120,148,91,104,259,272
334,400,50,0,0,0,0,0,54,706,20,328,55,0,35,176,23,170,146,8,2036,652,355,961,664,347
65,41,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,85,85,44,174,192,151
334,4,0,0,0,0,0,0,3,2,0,0,0,0,1,1,1,0,0,0,417,361,5,360,6,68
3132,9078,0,0,0,0,0,0,159,1149,689,31,576,179,39,709,319,28,478,179,22805,13735,4751,9674,5866,4071
683,900,0,0,0,3,0,0,3,100,103,13,46,0,12,140,60,7,74,53,1240,714,329,1021,417,251
1187,2209,0,0,0,0,0,2,5,219,18,4,28,6,5,145,42,1,24,16,4006,1706,773,1811,1091,802
3384,11771,0,0,0,0,0,0,69,857,221,9,373,30,16,328,118,19,196,52,20483,11255,4053,11498,6011,5705
130,86,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,121,144,66,112,148,183
360,807,1,1,1,1,1,1,0,93,0,0,8,3,0,80,1,4,20,0,1810,1090,567,830,787,156
1122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1912,640,5,1143,5,58
885,768,8,0,0,0,0,0,2,33,33,0,6,0,0,79,67,0,12,61,1878,664,297,1589,448,638
681,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,671,5,712,5,54
45,18,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,63,49,31,150,162,91
187,154,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,190,356,184,385,173,67
60,59,0,0,0,0,0,0,0,19,4,0,0,0,0,18,0,0,21,11,174,128,30,102,59,40
1256,948,0,0,0,0,0,0,37,84,58,0,11,1,4,117,12,5,105,20,2200,909,955,956,835,2345
2956,5670,0,0,0,0,0,0,23,332,65,8,383,48,14,517,45,4,230,71,10008,5965,3497,5681,3891,1062
120,97,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,376,189,106,129,213,225
1017,1883,0,0,0,0,0,0,0,201,8,0,30,0,0,138,24,0,24,7,3361,1353,468,1514,762,376
449,1407,0,0,0,0,0,0,1,87,31,0,20,1,4,41,39,1,15,11,3442,2124,1158,1240,1100,623
378,366,35,4,29,35,8,30,53,224,2,71,52,0,54,91,3,74,53,7,657,650,360,385,371,222
2322,7479,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,11080,6078,6473,8792,8897,301
939,760,2,0,0,0,0,0,0,115,119,0,12,0,0,145,110,0,79,153,1749,1306,308,1476,461,427
176,114,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,363,179,90,115,192,225
1107,12,1,0,3,4,0,0,1,25,6,5,5,0,6,32,2,3,3,2,1200,1547,17,1212,14,96
366,272,8,0,0,0,0,0,2,59,26,0,7,0,0,63,9,0,18,15,584,477,154,405,186,295
120,72,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,112,147,94,92,156,182
241,687,0,0,0,0,0,0,0,53,13,0,12,0,0,56,13,0,28,12,825,308,171,622,294,365
1658,1813,0,0,0,0,0,0,0,348,0,0,25,0,2,61,4,2,42,2,4084,596,907,2536,1384,648
1084,732,0,0,0,0,0,0,0,134,112,0,9,0,4,204,125,0,127,153,2089,1377,347,1648,451,450
370,425,1,0,0,1,0,1,2,6,2,0,0,4,0,2,0,0,1,2,502,116,420,368,398,822
8,10,1,0,0,0,0,2,3,5,1,1,0,0,0,3,0,1,0,2,27,2,19,4,2,10
1106,8,1,0,4,1,0,0,3,22,8,6,4,0,5,30,2,1,4,1,1202,1548,12,1221,12,98
96,99,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,320,160,78,88,151,183
162,77,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,131,150,81,91,231,272
104,75,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,274,150,75,116,176,185
93,66,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,145,149,91,150,152,184
794,716,8,1,0,0,0,1,2,50,63,0,6,0,0,108,118,1,67,112,1598,1090,330,1220,478,632
327,309,39,0,0,0,0,0,2,49,15,0,10,0,0,62,4,1,20,4,545,457,325,421,207,317
78,88,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,287,203,139,146,328,243
102,100,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,425,184,94,131,181,225
1112,15,5,0,1,0,1,1,1,18,6,5,2,0,6,30,2,6,5,2,1214,1552,25,1221,20,101
204,226,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,510,496,226,230,213,56
393,335,0,0,0,0,0,1,2,12,0,1,1,0,2,3,0,1,0,0,351,647,462,348,301,353
3093,9124,0,0,0,0,0,0,159,1148,692,31,579,163,39,716,318,29,472,182,22729,13502,4735,9451,5715,4064
4846,12408,3,3,3,3,3,3,35,769,224,7,546,27,9,564,151,12,217,43,23330,10131,5462,12739,7467,8552
42,21,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,108,33,22,44,34,45
1411,1596,0,0,0,0,0,0,1,291,0,0,12,0,0,62,0,1,58,0,3432,763,945,1840,1278,1097
124,91,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,211,180,95,127,181,225
123,85,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,371,188,109,107,218,225
296,256,8,0,0,0,0,0,2,22,17,0,8,6,0,51,2,0,3,15,492,388,157,334,159,296
285,237,0,0,0,0,0,0,0,11,6,0,10,0,0,58,1,0,0,0,437,398,134,358,152,59
127,41,21,1,2,1,1,1,0,14,2,0,1,0,0,9,0,0,14,2,393,675,19,102,29,80
87,76,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,134,149,88,90,255,272
932,1811,0,0,0,0,0,0,0,201,8,0,30,0,0,138,24,0,24,7,3258,1353,454,1415,743,359
37712,37149,0,0,0,0,0,0,0,126,215,0,101,9,0,221,32,0,76,54,40309,2443,32879,40197,36771,827
3380,11769,0,0,0,0,0,0,69,857,221,9,375,30,16,328,118,19,196,52,20490,11254,4055,11497,6010,5705
336,49,0,0,0,0,0,1,5,55,2,10,2,0,12,18,3,1,6,8,580,1121,56,633,63,318
715,667,0,0,0,0,0,0,0,89,62,0,11,0,0,118,73,0,64,78,1437,902,331,1138,463,306
717,20,3,0,2,3,1,1,13,24,1,9,2,1,6,25,2,1,7,8,949,1232,19,910,17,92
750,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,835,627,5,744,5,52
196,77,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,113,181,101,144,189,224
1133,5067,0,0,0,0,0,0,1,221,22,0,66,29,1,65,15,0,25,2,7828,4602,2282,3606,2914,1576
20400,9837,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,22084,6078,15905,16652,16757,301
101,101,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,146,186,106,149,195,225
1568,1831,0,0,0,0,0,0,0,367,0,0,10,0,1,37,2,1,53,1,3989,877,1000,2398,1463,1226
252,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,81,36,35,115,1
1832,1699,0,0,0,0,0,0,71,885,72,0,551,0,0,307,1,2,687,0,3416,733,946,4392,1023,700
3798,10764,3,3,3,3,3,3,30,850,320,6,383,47,0,410,147,5,280,54,18150,12807,4849,10477,5311,2655
1109,19,2,0,1,5,0,2,0,20,6,2,1,0,6,30,2,4,6,4,1212,1545,20,1218,17,104
92,96,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,284,153,79,95,181,182
381,66,0,0,0,0,0,2,3,51,0,8,0,0,9,14,5,1,7,6,641,1033,48,592,52,291
550,594,8,0,0,0,0,0,2,95,36,0,7,2,0,114,54,0,69,43,1119,739,294,831,406,450
447,567,15,0,9,25,1,14,32,166,12,38,33,6,25,60,4,33,17,6,634,136,564,459,519,266
109,79,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,296,157,65,110,164,182
1109,11,2,0,2,1,0,0,3,17,6,0,0,0,5,31,2,6,4,3,1202,1537,14,1211,10,95
1838,1690,0,0,0,0,0,0,0,479,0,0,41,0,0,89,1,1,76,0,4420,583,761,2745,1090,893
1264,1532,0,0,0,0,0,0,0,335,1,0,25,0,0,71,0,2,65,1,3803,488,740,1926,1076,940
4143,12367,3,3,3,3,3,3,28,658,406,5,242,76,1,354,247,5,223,105,21160,11953,5535,10320,6654,2957
466,847,0,0,0,0,0,0,0,54,11,0,19,0,0,59,16,0,30,9,1195,581,313,955,431,507
203,890,0,0,0,0,0,0,0,224,0,0,5,0,1,3,1,0,0,1,1654,692,460,417,677,139
1091,882,0,0,0,0,0,0,37,87,55,0,14,5,4,116,10,5,86,12,2219,890,827,811,619,1985
50,35,0,0,0,0,0,1,25,18,0,9,12,0,22,35,0,30,25,4,71,25,31,55,50,32
1162,2006,1,0,0,1,0,0,1,279,139,2,92,5,0,211,83,2,118,35,4670,3308,1038,2232,1659,464
455,494,16,0,5,21,2,9,23,143,10,37,32,4,19,54,6,38,19,8,652,131,424,487,532,254
2004,2921,1,1,1,1,1,1,17,214,26,0,285,0,1,109,1,1,53,1,7624,2610,875,5246,1252,5973
157,98,39,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,295,198,92,126,352,243
83,97,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,186,178,92,152,190,225
507,1467,0,0,0,0,0,0,37,311,8,4,91,6,1,78,6,14,71,4,2833,1479,783,1428,1051,524
84,69,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,139,150,79,187,227,200
14898,12195,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,20512,6078,11975,11936,12041,301
100,87,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,308,203,95,154,373,242
141,57,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,127,149,66,98,254,273
32617,35249,0,0,0,0,0,0,0,66,190,0,8,0,0,81,11,0,40,6,33216,1907,38698,34852,36525,747
930,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1190,570,5,944,7,78
402,556,0,0,0,0,0,0,0,20,20,0,27,0,0,56,15,0,13,16,778,564,244,633,283,222
109,105,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,107,151,59,107,224,273
45,37,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,50,49,29,174,147,91
9444,7353,0,0,0,0,0,0,0,126,215,0,101,9,0,221,33,0,76,54,9749,2443,9195,9637,10031,827
1843,1648,0,0,0,0,0,0,0,349,372,0,12,0,0,389,78,0,73,57,18384,13095,351,6591,694,782
31,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,81,39,38,118,1
153,111,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,259,183,93,108,357,263
493,384,0,0,0,0,0,0,0,121,0,0,32,0,0,52,2,2,66,0,867,207,200,795,151,116
3210,7287,1,1,1,1,1,1,21,118,100,0,13,10,23,201,90,6,50,34,16417,12392,4049,8146,5879,972
2865,2413,0,0,0,0,0,0,13,409,55,2,67,9,12,74,84,4,100,24,7486,10988,1143,7864,1468,3599
35,65,6,0,4,4,0,5,17,52,1,10,9,0,8,18,0,11,14,9,101,46,82,56,33,42
308,269,35,2,23,29,4,17,67,201,2,73,49,1,50,65,0,47,44,6,539,462,325,325,298,162
171,96,39,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,304,204,119,103,281,243
346,231,44,2,23,20,1,12,25,158,1,21,24,2,22,34,1,84,34,35,586,684,116,195,120,130
1766,1019,3,0,1,0,0,1,4,38,73,0,7,3,2,20,35,2,20,21,2326,1206,932,1761,504,589
133,72,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,382,180,96,120,223,224
8782,12651,0,0,0,0,0,0,0,319,201,0,12,0,0,164,26,0,21,13,15021,5940,12198,13571,4716,617
1110,23,0,0,3,1,0,0,4,21,6,6,4,0,2,33,2,4,5,4,1199,1553,23,1208,16,101
168,162,16,0,13,14,0,6,40,86,0,37,18,4,29,51,1,31,27,7,347,370,192,216,202,104
687,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,749,599,6,655,5,82
137,72,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,103,147,51,156,173,183
133,92,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,121,156,45,119,225,272
1200,2192,0,0,0,0,0,0,5,223,18,4,28,6,5,146,43,0,28,16,4048,1709,738,1831,1094,817
102,70,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,316,152,76,133,144,182
110,75,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,160,148,71,105,242,271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,675,0,0,0,0,0,0,0,96,13,0,5,0,0,64,15,0,43,10,949,344,246,628,328,238
102,68,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,127,146,80,111,242,273
493,411,0,0,0,0,0,0,0,81,0,0,37,0,0,52,2,2,68,0,866,210,182,767,138,118
1187,2201,0,0,0,0,0,0,5,222,18,4,26,6,5,145,41,1,27,16,4036,1712,752,1803,1111,784
347,732,0,0,0,0,0,0,5,174,0,1,10,3,0,95,1,6,27,2,1436,879,500,907,631,212
302,259,1,0,0,1,0,0,1,7,0,2,1,0,2,1,0,1,0,0,231,487,224,262,145,10
18,50,2,0,1,0,0,1,2,21,1,0,6,0,1,6,0,1,4,0,58,13,56,23,38,10
112,64,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,151,146,84,228,313,222
650,9049,1,1,1,1,1,1,17,779,150,1,182,26,3,140,67,0,30,5,23336,14841,5634,5286,7990,1800
746,8596,1,1,1,1,1,1,2,231,106,1,169,25,0,39,74,1,25,10,13376,12200,3646,8816,6286,1160
2361,10912,1,1,1,1,1,1,173,1077,848,0,440,81,0,284,66,0,59,62,19870,16192,4302,6767,4738,3777
40,44,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,49,49,14,159,156,92
945,596,0,0,0,0,0,0,0,35,11,0,6,6,0,58,11,0,6,12,1014,599,313,826,435,120
317,209,5,0,4,5,0,6,9,44,0,29,15,2,11,19,0,16,8,1,467,691,255,352,215,146
29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,81,33,253,114,1
1054,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1128,725,5,1050,6,68
344,208,0,0,0,0,0,0,0,101,58,3,45,10,2,84,42,4,38,13,1069,2354,126,688,171,507
16611,47128,8,0,0,0,0,0,179,4385,1078,23,1175,180,76,1474,491,32,620,392,77643,35151,19851,52204,25879,30640
470,724,0,0,0,0,0,0,0,112,129,0,54,0,0,85,55,0,74,67,931,315,275,837,314,254
290,245,8,0,0,0,0,0,2,23,21,0,9,4,0,54,19,0,5,7,516,456,160,399,155,287
46,30,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,68,49,23,140,157,92
129,81,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,128,151,75,97,153,183
346,3554,1,1,1,1,1,1,6,610,104,0,100,25,2,94,60,0,33,11,5936,4467,1547,2299,2798,767
303,260,25,1,25,36,3,12,40,183,6,63,48,5,44,74,1,45,45,3,532,626,302,329,304,179
126,66,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,149,151,57,70,175,183
162,72,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,132,189,108,135,196,224
18,26,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,64,53,40,150,168,91
144,82,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,367,185,86,146,211,225
187,1233,1,1,1,1,1,1,17,61,38,1,11,8,3,72,20,0,23,8,2074,1389,612,1063,906,174
167,85,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,396,184,119,99,187,224
762,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1044,758,5,707,5,68
148,102,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,131,187,74,135,188,224
132,80,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,269,199,94,205,335,243
663,572,39,1,37,27,6,19,61,263,2,63,60,2,61,88,2,44,57,7,1134,752,694,499,490,348
2779,5604,3,3,3,3,3,3,27,409,184,5,142,13,0,154,123,3,63,50,11255,4176,2577,5595,3263,3703
94,70,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,110,148,63,180,263,199
328,245,0,0,0,0,0,0,0,4,6,0,11,0,0,49,8,0,9,6,450,434,126,400,158,80
156,88,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,169,155,45,76,140,182
310,420,0,0,1,0,0,1,2,8,2,1,0,4,0,1,0,0,1,1,458,106,476,356,358,829
1106,12,1,0,3,1,1,0,1,20,6,0,5,0,3,35,2,4,4,6,1213,1555,19,1217,17,96
540,78,0,0,0,0,0,0,0,47,14,0,4,0,0,6,0,0,14,0,2169,868,220,359,61,191
40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,81,29,258,118,1
140,102,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,404,188,87,119,179,224
324,300,4,0,0,0,0,0,1,33,1,0,7,2,0,55,3,3,7,2,506,499,194,359,205,92
90,48,0,0,1,0,0,0,16,58,1,1,10,0,5,7,5,0,13,0,191,94,61,76,13,42
103,67,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,99,112,55,95,122,145
117,60,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,153,148,68,109,248,271
81,91,5,0,4,7,0,4,21,61,0,13,14,0,14,18,0,14,20,9,164,59,96,82,71,73
1108,8,1,0,0,3,0,1,6,16,6,5,3,1,1,28,2,2,4,3,1192,1552,8,1214,9,97
99,62,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,143,155,86,97,254,273
10553,8217,1,1,1,1,1,1,50,482,1146,17,132,414,8,208,1260,8,296,822,25911,8401,3668,14189,6188,1225
36,42,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,114,66,65,22,13,90
1271,1181,0,0,0,0,0,0,1,180,0,0,20,0,2,15,6,1,9,4,2883,449,526,1931,843,518
945,20,11,0,6,1,0,0,7,21,6,5,3,0,6,29,2,6,11,1,1007,1388,21,1006,32,88
60,44,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,68,86,41,178,219,151
414,552,0,0,0,0,0,0,0,34,25,0,19,0,0,60,9,0,21,16,757,537,235,617,275,259
715,676,8,0,0,0,0,0,2,74,71,0,26,0,0,133,78,0,69,81,1421,939,341,1103,473,591
1300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,777,5,1246,5,68
1023,22,2,0,1,3,0,2,3,12,2,3,7,0,3,27,7,3,6,3,1272,1424,7,942,20,101
757,810,8,0,0,0,0,0,9,104,84,0,32,0,18,131,51,0,53,59,1662,867,433,1109,561,718
616,619,8,0,0,0,0,0,2,95,44,2,8,0,0,139,44,2,61,47,1348,902,271,968,400,543
117,160,23,0,2,1,0,0,0,3,1,23,19,0,0,47,24,0,0,20,264,148,180,342,207,144
152,65,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,323,151,62,107,166,183
643,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,822,525,5,664,5,78
1111,22,3,0,1,4,2,1,4,18,6,4,2,0,9,30,2,7,7,4,1213,1550,24,1222,20,103
500,398,0,0,0,0,0,0,0,38,0,0,18,0,0,42,2,2,34,0,931,231,181,764,137,133
929,1811,0,0,0,0,0,1,0,201,8,0,30,0,0,138,24,0,24,7,3252,1352,453,1403,743,344
241,255,20,0,19,2,0,0,5,71,10,39,16,0,18,30,11,20,47,19,328,153,215,304,197,190
452,1513,0,0,0,0,0,0,0,93,22,0,25,3,3,71,33,0,21,8,3358,2010,1074,1223,1084,629
201,185,48,0,3,1,0,0,0,2,1,47,40,0,0,91,44,0,0,41,466,253,303,587,346,228
127,75,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,108,150,90,92,170,183
132,109,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,316,199,106,138,334,243
42,42,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,62,66,32,119,136,97
110,75,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,137,151,81,100,150,182
712,659,8,0,0,0,0,0,2,140,57,0,9,0,0,155,54,0,87,56,1352,898,341,969,466,513
70,83,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,302,147,86,108,161,185
112,62,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,129,155,60,126,246,273
115,48,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,305,155,75,123,167,182
1782,758,0,0,0,0,0,0,0,3,2,0,0,0,26,0,2,0,0,0,5333,3088,873,782,570,2981
170,146,10,3,7,8,3,4,22,75,0,15,16,1,23,37,0,21,33,2,328,427,162,206,157,99
23,114,1,1,1,2,1,1,0,3,0,0,4,0,0,2,2,3,0,0,337,267,47,69,120,37
834,660,35,7,33,43,4,20,705,359,3,70,98,1,70,133,5,87,89,11,2174,771,894,612,613,389
122,80,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,102,154,59,114,174,182
553,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,528,374,5,577,5,96
63,67,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,165,149,96,173,244,200
93,59,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,158,146,61,112,253,272
101,70,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,145,147,74,106,237,272
929,1811,0,0,0,0,0,1,0,201,8,0,30,0,0,138,24,0,24,7,3251,1352,453,1403,743,344
1107,16,6,0,2,4,0,2,3,15,6,1,5,0,3,32,2,5,3,2,1196,1539,17,1212,13,98
43,48,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,102,82,27,193,218,151
292,1165,39,0,0,0,0,0,4,80,118,0,1,10,0,47,27,0,42,12,2209,2363,618,1006,1100,252
146,59,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,164,148,75,67,189,184
311,889,25,0,5,6,0,2,6,78,15,6,17,3,21,34,3,14,23,19,1621,1689,654,364,795,228
1114,15,0,1,3,2,0,1,4,15,6,2,3,2,4,29,2,8,6,4,1211,1552,15,1211,21,100
123,80,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,137,148,60,109,227,272
183,437,0,0,0,0,0,0,0,111,5,0,0,1,0,18,1,0,13,0,769,494,193,340,237,160
1487,1820,0,0,0,0,0,1,0,268,11,0,30,0,0,155,31,0,38,31,3794,2717,463,1941,749,376
53,14,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,58,51,27,78,129,77
3220,12182,1,1,1,1,1,1,3,366,8,1,6,1,0,54,2,0,40,8,5926,19659,154,11223,300,14264
488,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,622,544,5,492,5,66
8429,47676,5,1,1,1,1,15,106,1745,727,19,820,159,61,1012,542,28,647,207,85425,62378,24442,39900,40082,7348
841,1065,12,0,1,3,0,0,12,138,45,12,33,6,18,187,31,4,69,41,1889,1053,486,1350,673,816
1600,10763,0,0,0,0,0,0,164,1026,596,0,688,48,0,115,62,0,70,92,18124,15213,4233,13565,4830,2812
459,1573,0,0,0,0,0,0,1,116,39,0,16,2,6,87,61,0,18,12,4093,2400,1263,1568,1321,708
387,1748,1,1,1,1,1,1,4,21,34,0,15,10,1,10,34,0,0,15,5426,3126,1024,1235,1850,334
96,116,4,0,8,9,1,7,22,87,1,13,18,0,20,29,0,20,23,16,197,107,155,102,72,92
14898,14553,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,22870,6078,20621,16652,15185,301
2916,6297,3,3,3,3,3,3,28,450,61,3,269,19,2,245,47,3,234,23,9902,4353,2995,5145,3199,2893
1469,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,1003,5,1416,5,70
98,100,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,150,151,68,101,203,273
45,25,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,46,50,32,137,163,91
338,1149,0,0,0,0,0,0,0,387,0,0,13,0,2,3,2,2,0,0,2359,918,614,746,812,192
1005,649,0,0,0,0,0,0,0,184,94,0,13,4,0,52,85,0,15,74,5158,1281,1854,3507,402,2457
595,2161,2,2,2,2,2,2,32,331,28,5,98,7,0,158,32,8,94,7,4163,2236,1248,1962,1456,1156
261,611,0,0,0,0,0,0,0,66,9,0,10,0,0,50,15,0,58,10,896,411,192,564,350,216
318,250,0,0,0,0,0,0,0,6,9,0,6,1,0,52,15,0,12,18,430,397,136,374,159,54
149,104,39,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,254,204,96,145,358,243
138,81,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,150,188,98,171,186,225
191,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,204,436,209,448,193,68
948,1835,0,0,0,0,0,0,0,201,8,0,32,0,0,138,24,0,24,7,3277,1353,465,1434,755,364
43,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,81,34,23,170,1
294,247,0,0,0,0,0,0,0,24,6,0,6,0,0,55,0,0,14,1,441,422,133,362,162,55
2372,2054,0,0,0,0,0,0,47,860,48,0,710,0,0,648,1,2,1155,0,4527,817,1098,5005,1174,780
68,100,7,0,9,9,0,8,23,77,0,16,19,0,16,26,0,21,21,9,152,60,104,89,49,56
726,2695,3,3,3,3,3,3,27,297,98,5,181,11,0,160,55,5,35,34,4994,2629,1542,2326,1715,1062
1098,9,0,0,2,0,0,1,3,15,6,2,0,0,2,27,2,4,2,3,1201,1545,10,1207,14,97
1115,20,6,0,2,1,0,2,7,19,7,5,4,1,9,30,3,8,6,7,1233,1555,22,1226,35,98
25,34,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,94,33,23,50,43,46
6772,3830,0,0,0,0,0,0,39,892,207,18,314,45,14,149,52,2,341,61,16179,8797,5325,3798,1999,1767
972,10,0,0,1,3,0,0,4,21,3,4,6,0,0,22,2,0,7,7,1219,1500,16,1157,12,96
11542,17259,0,0,0,0,0,0,452,2445,997,10,388,124,13,441,278,23,555,1139,37005,26617,10355,22921,11660,16406
621,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,856,674,5,625,5,68
